0 0 0
0.0309713 0.000221515 8.98197e-09
0.0438 0.00087432 3.85821e-08
0.0536438 0.00193645 9.31077e-08
0.0619426 0.00338106 1.77149e-07
0.0692539 0.00517759 2.95389e-07
0.0758638 0.00729294 4.52426e-07
0.0819423 0.00969263 6.52616e-07
0.0876 0.0123418 8.99948e-07
0.0929138 0.0152059 1.19795e-06
0.0979398 0.0182518 1.54963e-06
0.10272 0.0214479 1.95742e-06
0.107288 0.0247648 2.4232e-06
0.111669 0.0281755 2.94828e-06
0.115884 0.0316553 3.53344e-06
0.119951 0.0351825 4.17896e-06
0.123885 0.0387376 4.88469e-06
0.127698 0.0423037 5.65008e-06
0.1314 0.0458662 6.47423e-06
0.135001 0.0494127 7.35597e-06
0.138508 0.0529329 8.29391e-06
0.141928 0.0564181 9.28644e-06
0.145268 0.0598614 1.03319e-05
0.148533 0.0632573 1.14283e-05
0.151728 0.0666016 1.2574e-05
0.154856 0.0698911 1.3767e-05
0.157923 0.0731238 1.50053e-05
0.160931 0.0762984 1.62872e-05
0.163885 0.0794142 1.76107e-05
0.166785 0.0824711 1.89741e-05
0.169637 0.0854697 2.03757e-05
0.172441 0.0884107 2.18138e-05
0.1752 0.0912955 2.3287e-05
0.177916 0.0941254 2.47936e-05
0.180592 0.096902 2.63323e-05
0.183229 0.0996271 2.79018e-05
0.185828 0.102303 2.95009e-05
0.188391 0.104931 3.11284e-05
0.19092 0.107513 3.27833e-05
0.193416 0.110051 3.44645e-05
0.19588 0.112548 3.61713e-05
0.198313 0.115006 3.79027e-05
0.200717 0.117426 3.9658e-05
0.203092 0.11981 4.14364e-05
0.20544 0.12216 4.32373e-05
0.207762 0.124478 4.506e-05
0.210057 0.126766 4.69041e-05
0.212328 0.129025 4.8769e-05
0.214575 0.131257 5.06542e-05
0.216799 0.133463 5.25593e-05
0.219 0.135645 5.44839e-05
0.221179 0.137805 5.64276e-05
0.223337 0.139944 5.83902e-05
0.225474 0.142062 6.03712e-05
0.227591 0.144161 6.23705e-05
0.229689 0.146243 6.43877e-05
0.231768 0.148308 6.64226e-05
0.233828 0.150358 6.8475e-05
0.23587 0.152392 7.05446e-05
0.237895 0.154413 7.26314e-05
0.239902 0.156421 7.47351e-05
0.241893 0.158417 7.68556e-05
0.243868 0.160402 7.89927e-05
0.245827 0.162376 8.11463e-05
0.24777 0.164341 8.33162e-05
0.249698 0.166296 8.55024e-05
0.251612 0.168242 8.77047e-05
0.253511 0.17018 8.9923e-05
0.255396 0.172111 9.21573e-05
0.257267 0.174035 9.44075e-05
0.259124 0.175952 9.66735e-05
0.260969 0.177863 9.89552e-05
0.2628 0.179769 0.000101252
0.264619 0.181669 0.000103565
0.266425 0.183565 0.000105894
0.268219 0.185456 0.000108238
0.270001 0.187343 0.000110597
0.271772 0.189226 0.000112972
0.273531 0.191105 0.000115362
0.275279 0.192982 0.000117768
0.277016 0.194855 0.000120188
0.278741 0.196726 0.000122624
0.280457 0.198594 0.000125075
0.282162 0.20046 0.000127542
0.283856 0.202324 0.000130023
0.285541 0.204186 0.00013252
0.287216 0.206046 0.000135032
0.288881 0.207905 0.000137558
0.290536 0.209763 0.0001401
0.292182 0.21162 0.000142657
0.293819 0.213476 0.000145229
0.295447 0.215331 0.000147815
0.297066 0.217185 0.000150417
0.298676 0.219039 0.000153033
0.300278 0.220893 0.000155665
0.301871 0.222746 0.000158311
0.303455 0.224599 0.000160972
0.305032 0.226452 0.000163647
0.3066 0.228305 0.000166338
0.30816 0.230158 0.000169043
0.309713 0.232011 0.000171762
0.311257 0.233865 0.000174497
0.312795 0.235719 0.000177245
0.314324 0.237574 0.000180008
0.315846 0.239429 0.000182786
0.317361 0.241285 0.000185578
0.318869 0.243142 0.000188385
0.320369 0.244999 0.000191205
0.321863 0.246857 0.00019404
0.32335 0.248716 0.00019689
0.324829 0.250576 0.000199753
0.326303 0.252437 0.00020263
0.327769 0.254299 0.000205522
0.329229 0.256162 0.000208428
0.330683 0.258027 0.000211347
0.33213 0.259892 0.000214281
0.333571 0.261759 0.000217228
0.335006 0.263627 0.00022019
0.336434 0.265496 0.000223165
0.337857 0.267367 0.000226153
0.339273 0.269239 0.000229156
0.340684 0.271113 0.000232172
0.342089 0.272987 0.000235201
0.343488 0.274864 0.000238245
0.344882 0.276742 0.000241301
0.346269 0.278621 0.000244371
0.347652 0.280502 0.000247454
0.349029 0.282385 0.000250551
0.3504 0.284269 0.000253661
0.351766 0.286154 0.000256784
0.353127 0.288042 0.00025992
0.354482 0.289931 0.000263069
0.355833 0.291821 0.000266232
0.357178 0.293714 0.000269407
0.358518 0.295608 0.000272595
0.359854 0.297504 0.000275796
0.361184 0.299402 0.00027901
0.36251 0.301301 0.000282236
0.36383 0.303202 0.000285475
0.365146 0.305105 0.000288727
0.366457 0.30701 0.000291991
0.367764 0.308916 0.000295267
0.369065 0.310825 0.000298556
0.370363 0.312735 0.000301858
0.371655 0.314647 0.000305171
0.372944 0.316561 0.000308497
0.374227 0.318477 0.000311835
0.375507 0.320394 0.000315185
0.376782 0.322314 0.000318547
0.378053 0.324235 0.000321921
0.379319 0.326159 0.000325307
0.380581 0.328084 0.000328704
0.38184 0.330011 0.000332114
0.383094 0.33194 0.000335535
0.384343 0.333871 0.000338968
0.385589 0.335804 0.000342413
0.386831 0.337739 0.000345869
0.388069 0.339675 0.000349336
0.389303 0.341614 0.000352816
0.390533 0.343555 0.000356307
0.391759 0.345497 0.000359809
0.392981 0.347442 0.000363322
0.3942 0.349388 0.000366847
0.395415 0.351337 0.000370384
0.396626 0.353287 0.000373931
0.397833 0.35524 0.00037749
0.399037 0.357194 0.00038106
0.400237 0.35915 0.000384641
0.401434 0.361108 0.000388234
0.402627 0.363069 0.000391837
0.403816 0.365031 0.000395452
0.405002 0.366995 0.000399078
0.406184 0.368961 0.000402714
0.407364 0.370929 0.000406362
0.408539 0.3729 0.000410021
0.409711 0.374872 0.00041369
0.41088 0.376846 0.000417371
0.412046 0.378822 0.000421062
0.413208 0.3808 0.000424764
0.414367 0.38278 0.000428477
0.415523 0.384762 0.000432201
0.416676 0.386746 0.000435936
0.417825 0.388732 0.000439682
0.418972 0.39072 0.000443438
0.420115 0.39271 0.000447205
0.421255 0.394701 0.000450983
0.422392 0.396695 0.000454771
0.423526 0.398691 0.00045857
0.424657 0.400689 0.00046238
0.425785 0.402689 0.000466201
0.42691 0.40469 0.000470032
0.428032 0.406694 0.000473874
0.429151 0.4087 0.000477727
0.430267 0.410707 0.00048159
0.43138 0.412717 0.000485464
0.43249 0.414729 0.000489348
0.433598 0.416742 0.000493243
0.434703 0.418758 0.000497149
0.435804 0.420775 0.000501065
0.436904 0.422794 0.000504992
0.438 0.424816 0.00050893
0.439094 0.426839 0.000512878
0.440185 0.428864 0.000516836
0.441273 0.430891 0.000520805
0.442358 0.432921 0.000524785
0.443441 0.434952 0.000528775
0.444521 0.436985 0.000532776
0.445599 0.439019 0.000536787
0.446674 0.441056 0.000540809
0.447747 0.443095 0.000544842
0.448816 0.445136 0.000548884
0.449884 0.447178 0.000552938
0.450949 0.449223 0.000557002
0.452011 0.451269 0.000561076
0.453071 0.453318 0.000565161
0.454128 0.455368 0.000569256
0.455183 0.45742 0.000573362
0.456235 0.459474 0.000577478
0.457285 0.46153 0.000581605
0.458333 0.463588 0.000585742
0.459378 0.465648 0.00058989
0.460421 0.46771 0.000594048
0.461462 0.469773 0.000598217
0.4625 0.471839 0.000602396
0.463536 0.473906 0.000606585
0.464569 0.475975 0.000610786
0.4656 0.478046 0.000614996
0.466629 0.480119 0.000619217
0.467656 0.482194 0.000623449
0.46868 0.484271 0.000627691
0.469703 0.486349 0.000631943
0.470723 0.48843 0.000636206
0.47174 0.490512 0.00064048
0.472756 0.492596 0.000644764
0.473769 0.494682 0.000649058
0.474781 0.496769 0.000653363
0.47579 0.498859 0.000657679
0.476797 0.50095 0.000662005
0.477802 0.503044 0.000666342
0.478804 0.505139 0.00067069
0.479805 0.507236 0.000675048
0.480804 0.509334 0.000679417
0.4818 0.511435 0.000683796
0.482794 0.513537 0.000688187
0.483787 0.515641 0.000692587
0.484777 0.517747 0.000696999
0.485765 0.519855 0.000701421
0.486752 0.521965 0.000705854
0.487736 0.524076 0.000710298
0.488719 0.526189 0.000714752
0.489699 0.528304 0.000719217
0.490677 0.530421 0.000723693
0.491654 0.532539 0.00072818
0.492628 0.53466 0.000732678
0.493601 0.536782 0.000737186
0.494572 0.538906 0.000741705
0.49554 0.541031 0.000746235
0.496507 0.543159 0.000750776
0.497472 0.545288 0.000755328
0.498436 0.547419 0.000759891
0.499397 0.549551 0.000764464
0.500356 0.551686 0.000769048
