0 0 0
0.0193464 0.000204889 2.73158e-09
0.02736 0.000800647 1.14036e-08
0.033509 0.00175501 2.67571e-08
0.0386929 0.00303178 4.95274e-08
0.04326 0.00459234 8.03997e-08
0.0473889 0.0063971 1.19974e-07
0.0511859 0.00840678 1.68739e-07
0.05472 0.0105834 2.2706e-07
0.0580393 0.0128912 2.95172e-07
0.0611788 0.0152971 3.73181e-07
0.0641649 0.0177711 4.61079e-07
0.067018 0.0202867 5.58754e-07
0.0697546 0.0228206 6.66004e-07
0.0723878 0.0253528 7.82556e-07
0.0749284 0.0278666 9.08084e-07
0.0773858 0.030348 1.04222e-06
0.0797674 0.0327858 1.18458e-06
0.08208 0.0351711 1.33474e-06
0.0843292 0.0374973 1.49231e-06
0.0865199 0.0397592 1.65688e-06
0.0886565 0.0419537 1.82805e-06
0.0907429 0.0440785 2.00546e-06
0.0927823 0.0461328 2.18873e-06
0.0947778 0.0481165 2.37755e-06
0.0967322 0.0500304 2.57158e-06
0.0986479 0.0518756 2.77055e-06
0.100527 0.053654 2.97418e-06
0.102372 0.0553675 3.18224e-06
0.104184 0.0570186 3.3945e-06
0.105965 0.0586096 3.61075e-06
0.107716 0.0601432 3.83082e-06
0.10944 0.0616221 4.05454e-06
0.111137 0.0630488 4.28177e-06
0.112808 0.0644261 4.51237e-06
0.114455 0.0657565 4.74622e-06
0.116079 0.0670426 4.98322e-06
0.11768 0.0682867 5.22327e-06
0.119259 0.0694913 5.46629e-06
0.120818 0.0706586 5.71221e-06
0.122358 0.0717908 5.96094e-06
0.123878 0.0728898 6.21245e-06
0.125379 0.0739577 6.46666e-06
0.126863 0.0749962 6.72353e-06
0.12833 0.076007 6.98302e-06
0.12978 0.0769918 7.24509e-06
0.131214 0.0779522 7.5097e-06
0.132633 0.0788895 7.77682e-06
0.134036 0.0798051 8.04641e-06
0.135425 0.0807002 8.31845e-06
0.1368 0.0815761 8.59292e-06
0.138161 0.0824337 8.86979e-06
0.139509 0.0832743 9.14903e-06
0.140844 0.0840986 9.43064e-06
0.142167 0.0849077 9.71458e-06
0.143477 0.0857024 1.00008e-05
0.144776 0.0864834 1.02894e-05
0.146062 0.0872515 1.05802e-05
0.147338 0.0880074 1.08733e-05
0.148603 0.0887518 1.11687e-05
0.149857 0.0894851 1.14663e-05
0.151101 0.0902081 1.17661e-05
0.152334 0.0909212 1.20682e-05
0.153558 0.0916249 1.23724e-05
0.154772 0.0923198 1.26788e-05
0.155976 0.0930061 1.29874e-05
0.157171 0.0936843 1.32981e-05
0.158357 0.0943549 1.3611e-05
0.159535 0.0950181 1.3926e-05
0.160704 0.0956744 1.42432e-05
0.161864 0.0963239 1.45624e-05
0.163016 0.0969671 1.48837e-05
0.16416 0.0976041 1.52071e-05
0.165296 0.0982354 1.55326e-05
0.166424 0.098861 1.58602e-05
0.167545 0.0994813 1.61898e-05
0.168658 0.100096 1.65214e-05
0.169764 0.100707 1.68551e-05
0.170863 0.101312 1.71908e-05
0.171955 0.101913 1.75285e-05
0.17304 0.10251 1.78682e-05
0.174118 0.103102 1.82099e-05
0.175189 0.10369 1.85535e-05
0.176254 0.104275 1.88991e-05
0.177313 0.104855 1.92467e-05
0.178365 0.105433 1.95962e-05
0.179412 0.106006 1.99477e-05
0.180452 0.106576 2.0301e-05
0.181486 0.107143 2.06563e-05
0.182514 0.107707 2.10135e-05
0.183536 0.108268 2.13726e-05
0.184553 0.108826 2.17336e-05
0.185565 0.109381 2.20965e-05
0.18657 0.109933 2.24612e-05
0.187571 0.110483 2.28278e-05
0.188566 0.11103 2.31963e-05
0.189556 0.111574 2.35666e-05
0.19054 0.112116 2.39388e-05
0.19152 0.112656 2.43127e-05
0.192495 0.113194 2.46885e-05
0.193464 0.113729 2.50662e-05
0.194429 0.114262 2.54456e-05
0.195389 0.114793 2.58268e-05
0.196345 0.115323 2.62098e-05
0.197296 0.11585 2.65947e-05
0.198242 0.116375 2.69813e-05
0.199184 0.116898 2.73696e-05
0.200121 0.11742 2.77598e-05
0.201054 0.11794 2.81517e-05
0.201983 0.118458 2.85454e-05
0.202907 0.118974 2.89408e-05
0.203827 0.119489 2.9338e-05
0.204743 0.120002 2.97369e-05
0.205655 0.120514 3.01375e-05
0.206563 0.121024 3.05399e-05
0.207467 0.121533 3.0944e-05
0.208368 0.12204 3.13499e-05
0.209264 0.122546 3.17574e-05
0.210156 0.123051 3.21667e-05
0.211045 0.123554 3.25777e-05
0.21193 0.124056 3.29904e-05
0.212811 0.124557 3.34049e-05
0.213688 0.125057 3.3821e-05
0.214562 0.125555 3.42388e-05
0.215433 0.126053 3.46583e-05
0.2163 0.126549 3.50795e-05
0.217163 0.127044 3.55024e-05
0.218023 0.127538 3.5927e-05
0.21888 0.128031 3.63533e-05
0.219733 0.128523 3.67813e-05
0.220583 0.129014 3.72109e-05
0.22143 0.129503 3.76422e-05
0.222274 0.129992 3.80752e-05
0.223114 0.13048 3.85099e-05
0.223951 0.130968 3.89463e-05
0.224785 0.131454 3.93843e-05
0.225616 0.131939 3.9824e-05
0.226444 0.132424 4.02653e-05
0.227269 0.132907 4.07083e-05
0.228091 0.13339 4.1153e-05
0.22891 0.133872 4.15994e-05
0.229726 0.134354 4.20474e-05
0.230539 0.134834 4.24971e-05
0.23135 0.135314 4.29484e-05
0.232157 0.135793 4.34014e-05
0.232962 0.136272 4.3856e-05
0.233764 0.136749 4.43124e-05
0.234563 0.137227 4.47703e-05
0.23536 0.137703 4.52299e-05
0.236153 0.138179 4.56912e-05
0.236945 0.138654 4.61541e-05
0.237733 0.139128 4.66187e-05
0.238519 0.139602 4.70849e-05
0.239302 0.140076 4.75528e-05
0.240083 0.140548 4.80223e-05
0.240861 0.14102 4.84935e-05
0.241637 0.141492 4.89663e-05
0.24241 0.141963 4.94408e-05
0.243181 0.142434 4.99169e-05
0.243949 0.142904 5.03947e-05
0.244715 0.143373 5.08741e-05
0.245479 0.143843 5.13552e-05
0.24624 0.144311 5.18379e-05
0.246999 0.144779 5.23223e-05
0.247755 0.145247 5.28083e-05
0.24851 0.145714 5.32959e-05
0.249261 0.146181 5.37852e-05
0.250011 0.146647 5.42762e-05
0.250759 0.147113 5.47688e-05
0.251504 0.147579 5.5263e-05
0.252247 0.148044 5.57589e-05
0.252988 0.148509 5.62565e-05
0.253726 0.148973 5.67557e-05
0.254463 0.149437 5.72565e-05
0.255197 0.1499 5.7759e-05
0.255929 0.150364 5.82631e-05
0.25666 0.150827 5.87689e-05
0.257388 0.151289 5.92763e-05
0.258114 0.151751 5.97854e-05
0.258838 0.152213 6.02961e-05
0.25956 0.152675 6.08085e-05
0.26028 0.153136 6.13225e-05
0.260998 0.153597 6.18381e-05
0.261714 0.154058 6.23554e-05
0.262428 0.154518 6.28744e-05
0.26314 0.154979 6.3395e-05
0.26385 0.155438 6.39173e-05
0.264559 0.155898 6.44412e-05
0.265265 0.156357 6.49667e-05
0.26597 0.156816 6.54939e-05
0.266672 0.157275 6.60228e-05
0.267373 0.157734 6.65533e-05
0.268072 0.158192 6.70855e-05
0.268769 0.15865 6.76193e-05
0.269465 0.159108 6.81548e-05
0.270158 0.159566 6.86919e-05
0.27085 0.160023 6.92306e-05
0.27154 0.160481 6.97711e-05
0.272229 0.160938 7.03131e-05
0.272915 0.161394 7.08569e-05
0.2736 0.161851 7.14023e-05
0.274283 0.162308 7.19493e-05
0.274965 0.162764 7.2498e-05
0.275644 0.16322 7.30484e-05
0.276322 0.163676 7.36004e-05
0.276999 0.164132 7.4154e-05
0.277674 0.164587 7.47094e-05
0.278347 0.165043 7.52663e-05
0.279018 0.165498 7.5825e-05
0.279688 0.165953 7.63853e-05
0.280357 0.166408 7.69472e-05
0.281023 0.166863 7.75109e-05
0.281688 0.167318 7.80761e-05
0.282352 0.167773 7.86431e-05
0.283014 0.168227 7.92117e-05
0.283675 0.168682 7.97819e-05
0.284333 0.169136 8.03539e-05
0.284991 0.16959 8.09274e-05
0.285647 0.170044 8.15027e-05
0.286301 0.170498 8.20796e-05
0.286954 0.170952 8.26581e-05
0.287606 0.171406 8.32384e-05
0.288255 0.171859 8.38202e-05
0.288904 0.172313 8.44038e-05
0.289551 0.172766 8.4989e-05
0.290197 0.17322 8.55758e-05
0.290841 0.173673 8.61643e-05
0.291484 0.174126 8.67545e-05
0.292125 0.174579 8.73463e-05
0.292765 0.175032 8.79398e-05
0.293403 0.175485 8.85349e-05
0.29404 0.175938 8.91317e-05
0.294676 0.176391 8.97301e-05
0.295311 0.176844 9.03302e-05
0.295944 0.177297 9.0932e-05
0.296575 0.177749 9.15353e-05
0.297206 0.178202 9.21404e-05
0.297835 0.178655 9.27471e-05
0.298462 0.179107 9.33554e-05
0.299089 0.17956 9.39654e-05
0.299714 0.180012 9.4577e-05
0.300338 0.180465 9.51902e-05
0.30096 0.180917 9.58051e-05
0.301581 0.18137 9.64217e-05
0.302201 0.181822 9.70398e-05
0.30282 0.182275 9.76597e-05
0.303437 0.182727 9.82811e-05
0.304053 0.183179 9.89042e-05
0.304668 0.183632 9.95289e-05
0.305282 0.184084 0.000100155
0.305894 0.184536 0.000100783
0.306505 0.184988 0.000101413
0.307115 0.185441 0.000102044
0.307724 0.185893 0.000102677
0.308332 0.186345 0.000103312
0.308938 0.186797 0.000103948
0.309543 0.18725 0.000104585
0.310147 0.187702 0.000105225
0.31075 0.188154 0.000105866
0.311352 0.188607 0.000106508
0.311952 0.189059 0.000107153
0.312551 0.189511 0.000107799
0.31315 0.189964 0.000108446
0.313747 0.190416 0.000109095
0.314342 0.190868 0.000109746
0.314937 0.191321 0.000110398
0.315531 0.191773 0.000111052
0.316123 0.192225 0.000111708
0.316715 0.192678 0.000112365
0.317305 0.19313 0.000113024
0.317894 0.193583 0.000113684
0.318483 0.194036 0.000114346
0.31907 0.194488 0.00011501
0.319656 0.194941 0.000115675
0.320241 0.195393 0.000116342
0.320824 0.195846 0.00011701
0.321407 0.196299 0.000117681
0.321989 0.196752 0.000118352
0.32257 0.197204 0.000119026
0.323149 0.197657 0.0001197
0.323728 0.19811 0.000120377
0.324305 0.198563 0.000121055
0.324882 0.199016 0.000121735
0.325458 0.199469 0.000122416
0.326032 0.199922 0.000123099
0.326606 0.200376 0.000123784
0.327178 0.200829 0.00012447
0.32775 0.201282 0.000125157
0.32832 0.201736 0.000125847
0.32889 0.202189 0.000126538
0.329458 0.202642 0.00012723
0.330026 0.203096 0.000127924
0.330592 0.20355 0.00012862
0.331158 0.204003 0.000129318
0.331722 0.204457 0.000130017
0.332286 0.204911 0.000130717
0.332849 0.205365 0.000131419
0.333411 0.205819 0.000132123
0.333971 0.206273 0.000132828
0.334531 0.206727 0.000133535
0.33509 0.207181 0.000134244
0.335648 0.207635 0.000134954
0.336205 0.20809 0.000135666
0.336761 0.208544 0.000136379
0.337317 0.208999 0.000137094
0.337871 0.209453 0.000137811
0.338425 0.209908 0.000138529
0.338977 0.210363 0.000139249
0.339529 0.210818 0.00013997
